Dışa Aktarım Tarihi:,23.06.2026 09:55:23
Toplam Kayıt Sayısı:,2022

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
BTJ,ATLAS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,309975",14327614.00,56,"18768820,17"
BTK,BV PORTFÖY TEKNOLOJİ KATILIM FONU,23.06.2026,"1,696743",199208333.00,2171,"338005419,23"
BTP,TRİVE PORTFÖY PARA PİYASASI SERBEST FON,23.06.2026,"0,550392",208947604.00,16,"115003081,42"
BTY,İŞ PORTFÖY BTY SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"56,733978",10669894.00,2,"605345536,46"
BTZ,ATLAS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,279293",3925600.00,207,"5021994,08"
BUB,BULLS PORTFÖY BİRİNCİ FON SEPETİ FONU,23.06.2026,"1,083685",5421998.00,58,"5875736,11"
BUC,BULLS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"0,962385",245120424.00,23,"235900189,72"
BUP,AZİMUT PORTFÖY BUPA SERBEST (TL) ÖZEL FON,23.06.2026,"3,953427",3354777076.00,1,"13262865374,26"
BUT,AZİMUT PORTFÖY BULUT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,876113",118757326.00,4,"222802177,55"
BUV,BULLS PORTFÖY VOLTRAN SERBEST (TL) FON,23.06.2026,"1,389403",38570707.00,412,"53590254,04"
BUY,AK PORTFÖY BÜYÜYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,81051",212387802.00,17617,"384530300,82"
BV1,BV PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,625217",55217390.00,584,"89740252,49"
BVB,AK PORTFÖY ÖPY YEDİNCİ SERBEST (TL) ÖZEL FON,23.06.2026,"4,30901",1075003028.00,1,"4632198643,69"
BVC,AK PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,23.06.2026,"4,093843",1621342207.00,1,"6637520554,81"
BVD,BV PORTFÖY BİRİNCİ DEĞİŞKEN FON,23.06.2026,"1,295831",250788415.00,294,"324979285,49"
BVF,BV PORTFÖY PARA PİYASASI (TL) FON,23.06.2026,"1,324054",866814974.00,510,"1147709746,21"
BVH,BV PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,09378",66438502.00,14,"139107639,00"
BVI,BV PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,956376",106084947.00,31,"313627016,64"
BVK,BULLS PORTFÖY VOLTRAN KATILIM SERBEST (TL) FON,23.06.2026,"1,113187",123911490.00,31,"137936691,25"
BVM,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,392507",11329946.00,152,"15777031,57"
BVT,AZİMUT PORTFÖY GÜNEY SERBEST ÖZEL FON,23.06.2026,"5,373548",3764497.00,10,"20228703,79"
BVV,BV PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,23.06.2026,"3,638455",47622520.00,1122,"173272389,06"
BVZ,BV PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,23.06.2026,"4,22298",713278526.00,705,"3012161105,76"
BYZ,A1 CAPİTAL PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,593779",82145861.00,40,"130922358,97"
CAH,A1 CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,455356",36664494.00,358,"53359882,45"
CBD,A1 CAPİTAL PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,343776",128963985.00,15,"173298643,93"
CBN,QNB PORTFÖY CBN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"49,827311",12563998.00,6,"626030230,19"
CBO,AZİMUT PORTFÖY HCBO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"275,042478",7235254.00,3,"1990002190,49"
CEY,ROTA PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,112343",3314435.00,3,"212496192,10"
CFO,ROTA PORTFÖY İKİNCİ PARA PİYASASI FONU,23.06.2026,"2,363023",1360950078.00,487,"3215956592,45"
CGD,DENİZ PORTFÖY ÇAĞDAŞ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"55,972993",11069534.00,2,"619594951,71"
CHY,A1 CAPİTAL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"0,44667",43042.00,39,"19225,58"
CIN,AKTİF PORTFÖY BİRİNCİ SERBEST FON,23.06.2026,"1,829171",14518047.00,545,"26555993,44"
CJD,AK PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"49,274398",552992.00,23,"27248347,90"
CJF,AK PORTFÖY ADOC SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"62,990084",30344444.00,3,"1911399077,58"
CJG,AK PORTFÖY SDSD SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"63,447354",30293734.00,1,"1922057273,84"
CJH,AK PORTFÖY DOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"59,051895",54267843.00,1792,"3204618950,09"
CKF,ALBARAKA PORTFÖY ÇOKLU VARLIK KATILIM FONU,23.06.2026,"2,060321",397639852.00,2508,"819265542,67"
CKL,YAPI KREDİ PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,23.06.2026,"1,446876",492661874.00,946,"712820832,77"
CKS,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,23.06.2026,"58,729939",96628656.00,2346,"5674995081,87"
COT,AK PORTFÖY 2030 SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"56,752556",9106466.00,197,"516815219,55"
CPT,ROTA PORTFÖY ÇİP TEKNOLOJİLERİ DEĞİŞKEN FON,23.06.2026,"4,229493",367307552.00,15194,"1553524699,39"
CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,23.06.2026,"3,894144",447315164.00,16812,"1741909535,64"
CRL,YAPI KREDİ PORTFÖY ACARLAR SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"47,15251",21500000.00,3,"1013778971,38"
CSD,İŞ PORTFÖY CANO SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"62,119267",10420749.00,1,"647329289,11"
CSH,PARDUS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"4,295866",1651900215.00,55,"7096342356,27"
CTF,İŞ PORTFÖY ASSG SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"8,993734",37371557.00,1,"336109849,09"
CTG,İŞ PORTFÖY FEFON SERBEST ÖZEL FON,23.06.2026,"7,354247",2166304.00,1,"15931533,64"
CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,23.06.2026,"6,170343",2582372.00,1,"15934121,79"
CTP,İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"60,407765",9051870.00,1,"546803236,10"
CTV,İŞ PORTFÖY MHA SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"10,502842",18940772.00,4,"198931945,09"
CVA,AK PORTFÖY ÜÇÜNCÜ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,23.06.2026,"3,902114",2310971747.00,1,"9017675311,07"
CVB,AK PORTFÖY İKİNCİ SERBEST (TL) ÖZEL FON,23.06.2026,"4,015216",473115896.00,5,"1899662464,46"
CVC,AK PORTFÖY ÖPY KAR PAYI ÖDEYEN SERBEST ÖZEL FON,23.06.2026,"2,739188",251125767.00,2,"687880600,83"
CVD,AK PORTFÖY GİFON SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"61,525462",17084592.00,2,"1051137409,25"
CVE,AK PORTFÖY BİRİNCİ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,23.06.2026,"2,60097",110022256.00,1,"286164611,07"
CVF,AK PORTFÖY SÜRDÜRÜLEBİLİRLİK SERBEST (TL) ÖZEL FON,23.06.2026,"4,462799",206783109.00,1,"922831426,13"
CVK,INVEO PORTFÖY ÇOKLU VARLIK KATILIM FONU,23.06.2026,"4,847054",132317524.00,1992,"641350131,36"
CVL,A1 CAPİTAL PORTFÖY ÇOKLU VARLIK KATILIM FONU,23.06.2026,"1,30172",14684653.00,121,"19115299,59"
CYD,AK PORTFÖY 2027 SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"55,15836",23818243.00,388,"1313775216,52"
DA1,A1 CAPİTAL PORTFÖY SERBEST (DÖVİZ) FON,23.06.2026,"47,715835",677414.00,44,"32323374,70"
DAC,DENİZ PORTFÖY BORİS SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"70,201553",7102353.00,1,"498596213,99"
DAE,DENİZ PORTFÖY ARBAU HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,148325",267527404.00,1,"574735697,88"
DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"3,658015",184155100.00,2745,"673642156,78"
DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"92,621729",3815513.00,4,"353399412,54"
DAL,DENİZ PORTFÖY SU SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"70,408999",9158916.00,1,"644870108,67"
DAS,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"53,103412",2240377871.31,26206,"118971708546,36"
DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"94,295166",4477772.00,6,"422232254,19"
DAV,DENİZ PORTFÖY 2026 SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"55,330564",19214011.00,169,"1063122073,82"
DAZ,DENİZ PORTFÖY TÜRKİZ SERBEST(DÖVİZ) ÖZEL FON,23.06.2026,"12,790131",24646884.00,4,"315236876,64"
DB2,AKTİF PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON,23.06.2026,"1,969181",7042259.00,11,"13867486,10"
DBA,DENİZ PORTFÖY ALTIN FONU,23.06.2026,"0,699702",14551334002.00,26436,"10181603337,45"
DBB,DENİZ PORTFÖY BORÇLANMA ARAÇLARI FONU,23.06.2026,"0,107829",2090190313.72,1908,"225383772,90"
DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,23.06.2026,"0,611446",4113931849.00,3,"2515448697,28"
DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,23.06.2026,"0,368533",2732405100.00,8961,"1006982066,25"
DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,23.06.2026,"0,113882",6568939706.00,85569,"748083188,40"
DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,23.06.2026,"0,482656",336391200.00,1095,"162361176,05"
DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,23.06.2026,"0,13215",5615198100.00,2997,"742049876,69"
DCB,DENİZ PORTFÖY PARA PİYASASI SERBEST (TL) FON,23.06.2026,"4,474899",27922768117.00,22474,"124951578076,36"
DCD,DENİZ PORTFÖY SKA SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"63,657651",4295314.00,1,"273429601,07"
DCE,DENİZ PORTFÖY BAKHAM SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"70,990589",17399399.00,3,"1235193581,11"
DCN,DENİZ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,23.06.2026,"1,351957",99579013.00,1026,"134626498,16"
DCP,YAPI KREDİ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"70,570557",3553982.00,3,"250806488,52"
DCV,DENİZ PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,23.06.2026,"46,328248",789721.00,26,"36586390,19"
DDA,DENİZ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"14,733698",19925654.00,1120,"293578573,11"
DDC,DENİZ PORTFÖY GÜN DOĞUSU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"10,761296",335460632.00,11,"3609991070,38"
DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"73,694963",5515073.00,1,"406433098,32"
DDF,DENİZ PORTFÖY DİNAMO HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"10,900003",9031765.00,550,"98446265,39"
DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"70,559195",1046042.00,1,"73807881,35"
DEF,ALLBATROSS PORTFÖY DEFNE SERBEST FON,23.06.2026,"2,677673",26808349.00,93,"71783982,69"
DEI,ALLBATROSS PORTFÖY DEMİR KISA VADELİ KATILIM SERBEST (TL) FON,23.06.2026,"0,035597",118787012.00,13,"4228499,25"
DFC,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,23.06.2026,"3,058047",37402980.00,1612,"114380068,87"
DFD,DENİZ PORTFÖY EMTİA SERBEST FON,23.06.2026,"2,511087",57074234.00,506,"143318389,61"
DFI,ATLAS PORTFÖY SERBEST FON,23.06.2026,"4,34799",3773145053.00,35272,"16405595622,38"
DFO,AZİMUT PORTFÖY DLS SERBEST ÖZEL FON,23.06.2026,"3,684988",295765626.00,2,"1089892772,25"
DGF,A1 CAPİTAL PORTFÖY DEĞİŞKEN FON,23.06.2026,"1,317301",13341124.00,177,"17574270,21"
DGH,ATA PORTFÖY PARA PİYASASI SERBEST (TL) FON,23.06.2026,"10,109114",186274415.00,237,"1883069383,40"
DHI,PARDUS PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"0,639569",64918335.00,46,"41519779,47"
DHJ,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"7,464206",33641029.00,3144,"251103564,77"
DHM,DENİZ PORTFÖY ESG-SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,23.06.2026,"5,35122",5632047.00,1230,"30138323,31"
DHP,DENİZ PORTFÖY PERİFER HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"3,741482",1887493.00,1,"7062020,35"
DHS,DENİZ PORTFÖY CC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"317,894397",13205338.00,1,"4197902964,41"
DHT,DENİZ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,23.06.2026,"1,107779",66568686.00,600,"73743386,07"
DHV,DENİZ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,598921",162604000.00,11,"422594990,45"
DID,DENİZ PORTFÖY İKİNCİ DEĞİŞKEN FON,23.06.2026,"1,41149",22567587.00,159,"31853930,40"
DIH,DENİZ PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,779516",76257782.00,11,"135701926,89"
DIM,DENİZ PORTFÖY İMRAL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"47,950512",2287508.00,1,"109687180,30"
DIP,DENİZ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,23.06.2026,"1,480136",33008358044.00,1584,"48856868564,30"
DK1,KUVEYT TÜRK PORTFÖY DÜNYA KATILIM BANKASI KISA VADELİ KATILIM SERBEST FON,23.06.2026,"1,394963",2200981612.00,66,"3070288522,31"
DK8,DENİZ PORTFÖY KAR PAYI ÖDEYEN SEKİZİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"46,46044",37229963.00,301,"1729720477,56"
DKA,DENİZ PORTFÖY KAR PAYI ÖDEYEN DOKUZUNCU SERBEST (DÖVİZ) FON,23.06.2026,"46,428745",50978831.00,239,"2366883152,88"
DKC,DENİZ PORTFÖY İKİNCİ SERBEST FON,23.06.2026,"0,624595",313506.00,13,"195814,25"
DKH,DENİZ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"3,751383",59190664.00,1542,"222046833,21"
DKL,DENİZ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,23.06.2026,"48,790934",8231898.00,108,"401641989,65"
DKP,QNB PORTFÖY KAR PAYI ÖDEYEN DOKUZUNCU SERBEST (DÖVİZ) FON,23.06.2026,"46,525968",87120000.00,635,"4053342319,87"
DKR,DENİZ PORTFÖY ONDÖRDÜNCÜ SERBEST FON,23.06.2026,"0,802665",51234653.00,417,"41124283,01"
DKS,DENİZ PORTFÖY KUZEYYILDIZI SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"69,721207",3207930.00,2,"223660751,87"
DKY,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONÜÇÜNCÜ SERBEST (DÖVİZ) FON,23.06.2026,"46,515655",56343267.00,228,"2620843974,49"
DL2,DENİZ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,23.06.2026,"2,326073",5798305595.00,661,"13487284302,99"
DLD,DENİZ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"7,589451",10521341.00,594,"79851200,67"
DLG,DENİZ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,23.06.2026,"1,236425",3708025.00,41,"4584693,14"
DLN,AURA PORTFÖY DOLUNAY SERBEST FON,23.06.2026,"2,155682",948421096.00,32,"2044493976,03"
DLY,DENİZ PORTFÖY PARA PİYASASI (TL) FONU,23.06.2026,"5,708262",12500899538.00,309559,"71358405784,51"
DLZ,DENİZ PORTFÖY ALİZE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,023589",123422.00,13,"126333,43"
DMG,DENİZ PORTFÖY GÜMÜŞ FON SEPETİ FONU,23.06.2026,"6,778805",470425648.00,15716,"3188923668,42"
DMR,ZİRAAT PORTFÖY DEMİRAY SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"56,926486",296469134.00,1,"16876946096,45"
DMV,DENİZ PORTFÖY SMART SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"67,707391",4806366.00,2,"325426502,29"
DMZ,DENİZ PORTFÖY ZEYTİN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"62,038032",9999998.00,5,"620380198,81"
DNA,DENİZ PORTFÖY ANATOLİA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"11,731275",199023445.00,5,"2334798788,41"
DNF,A1 CAPİTAL PORTFÖY DİNAMİK FON SEPETİ FONU,23.06.2026,"1,247946",22971586.00,103,"28667294,39"
DNH,DENİZ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,162661",16470799.00,68,"19149952,38"
DNK,TACİRLER PORTFÖY DENGE KATILIM SERBEST FON,23.06.2026,"1,70758",4756803.00,171,"8122621,54"
DNL,DENİZ PORTFÖY NEKO SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"53,607423",3984706.00,1,"213609818,92"
DNM,QNB PORTFÖY DİNAMİK DAĞILIMLI SERBEST (DÖVİZ) FON,23.06.2026,"49,675116",31987601.00,1105,"1588987782,51"
DNP,DENİZ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,23.06.2026,"1,347737",1317454195.00,265,"1775581758,26"
DNU,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONBEŞİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"46,212404",822105.00,15,"37991448,21"
DOC,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONİKİNCİ SERBEST (DÖVIZ) FON,23.06.2026,"46,479553",102242113.00,175,"4752167747,24"
DOD,AZİMUT PORTFÖY 14.0 SERBEST (DÖVİZ) FON,23.06.2026,"66,512448",287793553.00,58,"19141853816,10"
DOH,TERA PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"2,102327",366710023.00,3897,"770944397,91"
DOL,AKTİF PORTFÖY ÜÇÜNCÜ AKTİF SERBEST (DÖVİZ) FON,23.06.2026,"50,822988",100008641.00,388,"5082737930,89"
DOR,AZİMUT PORTFÖY OKSİJEN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"69,954739",7202725.00,1,"503864745,72"
DOS,DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"67,755947",40477323.00,2,"2742579332,33"
DOV,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"57,74311",1310878663.00,17666,"75694211159,67"
DP1,DENİZ PORTFÖY DELTA SERBEST ÖZEL FON,23.06.2026,"18,482069",284576837.00,7,"5259568717,30"
DP2,DENİZ PORTFÖY ÖZER SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,637135",5434757.00,11,"351287122,02"
DP3,DENİZ PORTFÖY DUMAN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"67,856929",4453401.00,4,"302194114,38"
DP4,DENİZ PORTFÖY GİZEM SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"70,866639",7365130.00,3,"521942009,68"
DP5,DENİZ PORTFÖY MER SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"83,209106",21656874.00,1,"1802049131,14"
DP6,DENİZ PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"46,667176",40281950.00,212,"1879844850,46"
DP7,DENİZ PORTFÖY DEMİR SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"58,977372",9001782.00,3,"530901449,31"
DP8,DENİZ PORTFÖY KAR PAYI ÖDEYEN ALTINCI SERBEST (DÖVİZ) FON,23.06.2026,"46,715063",8256483.00,49,"385702125,99"
DP9,DENİZ PORTFÖY KAR PAYI ÖDEYEN YEDİNCİ SERBEST (DÖVİZ) FON,23.06.2026,"46,556111",126389046.00,155,"5884182465,18"
DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,23.06.2026,"23,319518",605045886.00,3542,"14109378171,89"
DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"95,539836",3405281.00,1,"325339988,79"
DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"21,880924",65456679.00,1,"1432252599,49"
DPG,DENİZ PORTFÖY REYHAN SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"97,14863",5734193.00,2,"557068995,00"
DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"8,402068",43332369.00,122,"364081493,39"
DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,23.06.2026,"8,13334",111999031.00,1291,"910926201,21"
DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"98,3071",22490084.00,1,"2210934945,03"
DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"57,223158",39240.00,1,"2245436,73"
DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"162,829099",1349932.00,2,"219808211,38"
DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),23.06.2026,"17,334511",18994698.00,5283,"329263803,30"
DPZ,DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"79,493592",1481286.00,1,"117752745,08"
DRA,NEO PORTFÖY DORA SERBEST FON,23.06.2026,"1,264644",36264753.00,43,"45861991,11"
DRD,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONBİRİNCİ SERBEST (DÖVİZ-AVRO) FON,23.06.2026,"53,3928",30998484.00,151,"1655095845,51"
DRH,PARDUS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,358204",301240184.00,71,"409145760,31"
DRT,DENİZ PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,23.06.2026,"1,215694",28308631.00,536,"34414633,29"
DSC,DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"64,435875",14860108.00,1,"957524056,18"
DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ_AVRO) FON,23.06.2026,"68,577418",88305322.00,1531,"6055750955,45"
DSH,AK PORTFÖY DÖRDÜNCÜ SERBEST FON,23.06.2026,"2,091642",297306385.00,151,"621858388,26"
DSP,DENİZ PORTFÖY DENGELİ FON SEPETİ FONU,23.06.2026,"14,081365",10346201.00,1065,"145688634,95"
DSV,DENİZ PORTFÖY 2028 SERBEST (DÖVİZ) FON,23.06.2026,"47,300559",66680474.00,44,"3154023714,98"
DTH,EMAA BLUE PORTFÖY DÖNÜŞÜM TEKNOLOJİLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"1,411779",180849989.00,335,"255320266,85"
DTL,DENİZ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),23.06.2026,"4,261122",40864135.00,3686,"174127066,09"
DTM,DENİZ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER DEĞİŞKEN FON,23.06.2026,"1,400687",46158787.00,2803,"64654022,82"
DTO,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,23.06.2026,"46,358384",2487670.00,137,"115324360,36"
DTP,AZİMUT PORTFÖY ADATEPE SERBEST ÖZEL FON,23.06.2026,"1,852571",905970033.00,4,"1678373714,87"
DTV,DENİZ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,23.06.2026,"66,394595",60375603.00,4,"4008613729,36"
DTZ,AK PORTFÖY ROBOTİK TEKNOLOJİLER DEĞİŞKEN FON,23.06.2026,"5,071614",76252408.00,7766,"386722773,81"
