Dışa Aktarım Tarihi:,17.06.2026 11:22:20
Toplam Kayıt Sayısı:,2019

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
BTJ,ATLAS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,303785",14359036.00,58,"18721090,92"
BTK,BV PORTFÖY TEKNOLOJİ KATILIM FONU,17.06.2026,"1,679376",194312770.00,2111,"326324162,08"
BTP,TRİVE PORTFÖY PARA PİYASASI SERBEST FON,17.06.2026,"0,545954",304239484.00,16,"166100880,24"
BTY,İŞ PORTFÖY BTY SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"56,498521",10650000.00,3,"601709243,44"
BTZ,ATLAS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,268369",3842481.00,200,"4873684,23"
BUB,BULLS PORTFÖY BİRİNCİ FON SEPETİ FONU,17.06.2026,"1,084089",5417810.00,56,"5873387,51"
BUC,BULLS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"0,976973",245120424.00,23,"239476102,45"
BUP,AZİMUT PORTFÖY BUPA SERBEST (TL) ÖZEL FON,17.06.2026,"3,929577",3354777076.00,1,"13182855018,38"
BUT,AZİMUT PORTFÖY BULUT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,851282",118757326.00,4,"219853257,40"
BUV,BULLS PORTFÖY VOLTRAN SERBEST (TL) FON,17.06.2026,"1,39194",38678492.00,414,"53838150,59"
BUY,AK PORTFÖY BÜYÜYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,812671",213580777.00,17714,"387151710,80"
BV1,BV PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,608486",58945262.00,614,"94812647,76"
BVB,AK PORTFÖY ÖPY YEDİNCİ SERBEST (TL) ÖZEL FON,17.06.2026,"4,280627",1075003028.00,1,"4601687199,50"
BVC,AK PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,17.06.2026,"4,067968",1621342207.00,1,"6595568665,21"
BVD,BV PORTFÖY BİRİNCİ DEĞİŞKEN FON,17.06.2026,"1,291385",252094239.00,309,"325550623,70"
BVF,BV PORTFÖY PARA PİYASASI (TL) FON,17.06.2026,"1,315824",868399504.00,501,"1142660791,46"
BVH,BV PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"2,045547",66438502.00,14,"135903083,34"
BVI,BV PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"2,881959",106084947.00,31,"305732426,89"
BVK,BULLS PORTFÖY VOLTRAN KATILIM SERBEST (TL) FON,17.06.2026,"1,092678",123911490.00,31,"135395308,43"
BVM,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,393224",9018720.00,153,"12565098,00"
BVT,AZİMUT PORTFÖY GÜNEY SERBEST ÖZEL FON,17.06.2026,"5,358449",3764497.00,10,"20171864,58"
BVV,BV PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,17.06.2026,"3,597182",45608537.00,1092,"164062224,34"
BVZ,BV PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,17.06.2026,"4,196019",717130100.00,709,"3009091253,01"
BYZ,A1 CAPİTAL PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,639645",82146861.00,41,"134691654,05"
CAH,A1 CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,47917",35905369.00,361,"53110158,87"
CBD,A1 CAPİTAL PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,799504",125521881.00,15,"225877166,63"
CBN,QNB PORTFÖY CBN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"49,709282",12563998.00,6,"624547325,57"
CBO,AZİMUT PORTFÖY HCBO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"272,952238",7235254.00,3,"1974878772,76"
CEY,ROTA PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"63,931473",3314435.00,3,"211896710,49"
CFO,ROTA PORTFÖY İKİNCİ PARA PİYASASI FONU,17.06.2026,"2,348319",1337647624.00,479,"3141223401,60"
CGD,DENİZ PORTFÖY ÇAĞDAŞ SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"55,708791",11069534.00,2,"616670353,08"
CHY,A1 CAPİTAL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"0,517198",34042.00,40,"17606,45"
CIN,AKTİF PORTFÖY BİRİNCİ SERBEST FON,17.06.2026,"1,781401",14052531.00,534,"25033191,69"
CJD,AK PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,17.06.2026,"49,106823",552992.00,23,"27155680,20"
CJF,AK PORTFÖY ADOC SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"62,745671",30344444.00,3,"1903982490,97"
CJG,AK PORTFÖY SDSD SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"63,405668",30293734.00,1,"1920794427,46"
CJH,AK PORTFÖY DOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"59,57764",54482155.00,1792,"3245918192,09"
CKF,ALBARAKA PORTFÖY ÇOKLU VARLIK KATILIM FONU,17.06.2026,"2,056156",392556002.00,2497,"807156268,84"
CKL,YAPI KREDİ PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,17.06.2026,"1,458844",450992551.00,942,"657927641,56"
CKS,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,17.06.2026,"58,496064",97107473.00,2356,"5680404955,43"
COT,AK PORTFÖY 2030 SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"57,306295",9106626.00,198,"521866993,94"
CPT,ROTA PORTFÖY ÇİP TEKNOLOJİLERİ DEĞİŞKEN FON,17.06.2026,"4,120628",349339481.00,14696,"1439498122,19"
CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,17.06.2026,"3,816318",441630502.00,16618,"1685402624,95"
CRL,YAPI KREDİ PORTFÖY ACARLAR SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"46,96759",21500000.00,3,"1009803180,16"
CSD,İŞ PORTFÖY CANO SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"61,909295",10420749.00,1,"645141223,63"
CSH,PARDUS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"4,225815",1651901215.00,55,"6980629370,40"
CTF,İŞ PORTFÖY ASSG SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"8,932755",37371557.00,1,"333830964,13"
CTG,İŞ PORTFÖY FEFON SERBEST ÖZEL FON,17.06.2026,"7,296396",2166304.00,1,"15806212,47"
CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,17.06.2026,"6,121807",2582372.00,1,"15808783,72"
CTP,İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"60,212647",9051870.00,1,"545037052,82"
CTV,İŞ PORTFÖY MHA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"10,42217",18940772.00,4,"197403955,11"
CVA,AK PORTFÖY ÜÇÜNCÜ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,17.06.2026,"3,877679",2310971747.00,1,"8961205827,41"
CVB,AK PORTFÖY İKİNCİ SERBEST (TL) ÖZEL FON,17.06.2026,"3,991836",473115896.00,5,"1888600943,13"
CVC,AK PORTFÖY ÖPY KAR PAYI ÖDEYEN SERBEST ÖZEL FON,17.06.2026,"2,72111",251125767.00,2,"683340916,38"
CVD,AK PORTFÖY GİFON SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"61,258059",17084592.00,2,"1046568949,13"
CVE,AK PORTFÖY BİRİNCİ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,17.06.2026,"2,573768",110022256.00,1,"283171746,67"
CVF,AK PORTFÖY SÜRDÜRÜLEBİLİRLİK SERBEST (TL) ÖZEL FON,17.06.2026,"4,433402",206783109.00,1,"916752733,86"
CVK,INVEO PORTFÖY ÇOKLU VARLIK KATILIM FONU,17.06.2026,"4,823198",132365309.00,2001,"638424115,58"
CVL,A1 CAPİTAL PORTFÖY ÇOKLU VARLIK KATILIM FONU,17.06.2026,"1,307983",15659134.00,125,"20481874,13"
CYD,AK PORTFÖY 2027 SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"55,643609",23730159.00,388,"1320431689,45"
DA1,A1 CAPİTAL PORTFÖY SERBEST (DÖVİZ) FON,17.06.2026,"47,564012",677400.00,43,"32219861,45"
DAC,DENİZ PORTFÖY BORİS SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"69,900059",7102353.00,1,"496454891,03"
DAE,DENİZ PORTFÖY ARBAU HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"2,214849",244976479.00,1,"542585828,60"
DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"3,658819",190538200.00,2765,"697144841,98"
DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"92,165879",3815513.00,4,"351660107,65"
DAL,DENİZ PORTFÖY SU SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,055397",9025427.00,1,"632279870,69"
DAS,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,17.06.2026,"52,884369",2278283716.31,26264,"120485596569,60"
DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"93,861152",4477772.00,6,"420288839,74"
DAV,DENİZ PORTFÖY 2026 SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"55,812177",19197004.00,167,"1071426586,44"
DAZ,DENİZ PORTFÖY TÜRKİZ SERBEST(DÖVİZ) ÖZEL FON,17.06.2026,"12,714859",24646884.00,4,"313381661,27"
DB2,AKTİF PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON,17.06.2026,"1,956415",9526652.00,12,"18638085,22"
DBA,DENİZ PORTFÖY ALTIN FONU,17.06.2026,"0,723865",14606129902.00,26541,"10572860610,07"
DBB,DENİZ PORTFÖY BORÇLANMA ARAÇLARI FONU,17.06.2026,"0,107273",2013666613.72,1892,"216012808,82"
DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,17.06.2026,"0,615745",4113931849.00,3,"2533134757,85"
DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,17.06.2026,"0,367002",2728493500.00,8993,"1001362885,17"
DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,17.06.2026,"0,11321",5207054906.00,85579,"589489003,74"
DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,17.06.2026,"0,481055",338415000.00,1095,"162796164,27"
DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,17.06.2026,"0,131314",5475257400.00,2975,"718976503,52"
DCB,DENİZ PORTFÖY PARA PİYASASI SERBEST (TL) FON,17.06.2026,"4,445544",28595981586.00,22393,"127124682818,09"
DCD,DENİZ PORTFÖY SKA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"63,394293",4295314.00,1,"272298394,08"
DCE,DENİZ PORTFÖY BAKHAM SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,683923",17399399.00,3,"1229857777,14"
DCN,DENİZ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,17.06.2026,"1,344143",101644163.00,1035,"136624274,51"
DCP,YAPI KREDİ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,302559",3553982.00,3,"249854027,96"
DCV,DENİZ PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,17.06.2026,"46,139855",789721.00,26,"36437611,99"
DDA,DENİZ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"14,066211",19348586.00,1134,"272161287,77"
DDC,DENİZ PORTFÖY GÜN DOĞUSU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"10,987501",335460632.00,11,"3685873909,86"
DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"73,714255",5515073.00,1,"406539495,66"
DDF,DENİZ PORTFÖY DİNAMO HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"10,980326",9316376.00,571,"102296847,04"
DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,398887",1046042.00,1,"73640192,63"
DEF,ALLBATROSS PORTFÖY DEFNE SERBEST FON,17.06.2026,"2,665223",26808356.00,93,"71450256,78"
DEI,ALLBATROSS PORTFÖY DEMİR KISA VADELİ KATILIM SERBEST (TL) FON,17.06.2026,"0,035501",118787012.00,13,"4217074,80"
DFC,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,17.06.2026,"3,1015",37445577.00,1608,"116137475,47"
DFD,DENİZ PORTFÖY EMTİA SERBEST FON,17.06.2026,"2,535024",56074528.00,511,"142150287,14"
DFI,ATLAS PORTFÖY SERBEST FON,17.06.2026,"4,1587",3964696878.00,37323,"16487984006,46"
DFO,AZİMUT PORTFÖY DLS SERBEST ÖZEL FON,17.06.2026,"3,672665",295765626.00,2,"1086248176,31"
DGF,A1 CAPİTAL PORTFÖY DEĞİŞKEN FON,17.06.2026,"1,31769",13703491.00,182,"18056953,19"
DGH,ATA PORTFÖY PARA PİYASASI SERBEST (TL) FON,17.06.2026,"10,040521",172748801.00,233,"1734487973,81"
DHI,PARDUS PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,149836",115505.00,46,"132811,80"
DHJ,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"7,513329",34085828.00,3182,"256098027,08"
DHM,DENİZ PORTFÖY ESG-SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,17.06.2026,"5,311162",5673543.00,1236,"30133105,22"
DHP,DENİZ PORTFÖY PERİFER HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"3,771544",1887493.00,1,"7118762,67"
DHS,DENİZ PORTFÖY CC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"341,352912",13205338.00,1,"4507680580,67"
DHT,DENİZ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,17.06.2026,"1,121622",60816573.00,574,"68213221,11"
DHV,DENİZ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"2,534321",150766511.00,11,"382090775,04"
DID,DENİZ PORTFÖY İKİNCİ DEĞİŞKEN FON,17.06.2026,"1,415122",22577833.00,158,"31950379,25"
DIH,DENİZ PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"2,021925",76257782.00,11,"154187498,83"
DIM,DENİZ PORTFÖY İMRAL SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"47,748225",2287508.00,1,"109224447,42"
DIP,DENİZ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,17.06.2026,"1,470264",28012824470.00,1537,"41186256871,29"
DK1,KUVEYT TÜRK PORTFÖY DÜNYA KATILIM BANKASI KISA VADELİ KATILIM SERBEST FON,17.06.2026,"1,387098",2137243512.00,64,"2964565996,10"
DK8,DENİZ PORTFÖY KAR PAYI ÖDEYEN SEKİZİNCİ SERBEST (DÖVİZ) FON,17.06.2026,"46,264252",37750540.00,303,"1746500493,36"
DKA,DENİZ PORTFÖY KAR PAYI ÖDEYEN DOKUZUNCU SERBEST (DÖVİZ) FON,17.06.2026,"46,231436",50978831.00,239,"2356824581,24"
DKC,DENİZ PORTFÖY İKİNCİ SERBEST FON,17.06.2026,"0,627276",313506.00,13,"196654,69"
DKH,DENİZ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"3,760239",60219020.00,1557,"226437922,47"
DKL,DENİZ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,17.06.2026,"48,60754",8441887.00,113,"410339363,07"
DKP,QNB PORTFÖY KAR PAYI ÖDEYEN DOKUZUNCU SERBEST (DÖVİZ) FON,17.06.2026,"46,337343",87350000.00,640,"4047566881,05"
DKR,DENİZ PORTFÖY ONDÖRDÜNCÜ SERBEST FON,17.06.2026,"0,772142",48373691.00,428,"37351365,41"
DKS,DENİZ PORTFÖY KUZEYYILDIZI SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"69,406798",3207930.00,2,"222652148,23"
DKY,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONÜÇÜNCÜ SERBEST (DÖVİZ) FON,17.06.2026,"46,317913",56343267.00,228,"2609702555,19"
DL2,DENİZ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,17.06.2026,"2,312806",3787354114.00,672,"8759417142,57"
DLD,DENİZ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"7,558495",10450507.00,601,"78990100,57"
DLG,DENİZ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,17.06.2026,"1,230675",4242751.00,43,"5221447,46"
DLN,AURA PORTFÖY DOLUNAY SERBEST FON,17.06.2026,"2,122999",940615271.00,32,"1996925591,59"
DLY,DENİZ PORTFÖY PARA PİYASASI (TL) FONU,17.06.2026,"5,67411",12603754756.00,310418,"71515090893,43"
DLZ,DENİZ PORTFÖY ALİZE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"0,977127",123422.00,13,"120598,91"
DMG,DENİZ PORTFÖY GÜMÜŞ FON SEPETİ FONU,17.06.2026,"7,139446",471280667.00,15778,"3364682800,47"
DMR,ZİRAAT PORTFÖY DEMİRAY SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"56,606884",296469134.00,1,"16782193886,45"
DMV,DENİZ PORTFÖY SMART SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"67,494475",4806366.00,2,"324403151,25"
DMZ,DENİZ PORTFÖY ZEYTİN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"61,791794",9999998.00,5,"617917821,30"
DNA,DENİZ PORTFÖY ANATOLİA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"11,113849",199023445.00,5,"2211916592,95"
DNF,A1 CAPİTAL PORTFÖY DİNAMİK FON SEPETİ FONU,17.06.2026,"1,242396",22931574.00,105,"28490096,30"
DNH,DENİZ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,169167",16781529.00,69,"19620402,17"
DNK,TACİRLER PORTFÖY DENGE KATILIM SERBEST FON,17.06.2026,"1,705917",5294379.00,181,"9031769,89"
DNL,DENİZ PORTFÖY NEKO SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"53,411737",3984706.00,1,"212830069,96"
DNM,QNB PORTFÖY DİNAMİK DAĞILIMLI SERBEST (DÖVİZ) FON,17.06.2026,"49,241074",32063187.00,1119,"1578825754,55"
DNP,DENİZ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,17.06.2026,"1,339231",1239509099.00,270,"1659988404,80"
DNU,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONBEŞİNCİ SERBEST (DÖVİZ) FON,17.06.2026,"46,020287",822105.00,15,"37833507,81"
DOC,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONİKİNCİ SERBEST (DÖVIZ) FON,17.06.2026,"46,484388",102242113.00,175,"4752662035,39"
DOD,AZİMUT PORTFÖY 14.0 SERBEST (DÖVİZ) FON,17.06.2026,"66,174922",287793553.00,58,"19044715987,35"
DOH,TERA PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"2,124407",385496608.00,4155,"818951538,55"
DOL,AKTİF PORTFÖY ÜÇÜNCÜ AKTİF SERBEST (DÖVİZ) FON,17.06.2026,"50,613257",103581554.00,387,"5242599761,85"
DOR,AZİMUT PORTFÖY OKSİJEN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"69,625923",7202725.00,1,"501496377,49"
DOS,DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"67,429124",40587614.00,2,"2736787261,77"
DOV,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"58,25168",1300486259.00,17637,"75755509888,55"
DP1,DENİZ PORTFÖY DELTA SERBEST ÖZEL FON,17.06.2026,"18,3772",284576837.00,7,"5229725337,00"
DP2,DENİZ PORTFÖY ÖZER SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"64,352982",5419283.00,11,"348747018,77"
DP3,DENİZ PORTFÖY DUMAN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"67,57106",4457198.00,4,"301177593,08"
DP4,DENİZ PORTFÖY GİZEM SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,558142",7365130.00,3,"519669887,40"
DP5,DENİZ PORTFÖY MER SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"82,731333",21656874.00,1,"1791702064,16"
DP6,DENİZ PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,17.06.2026,"46,468386",40292811.00,213,"1872341882,17"
DP7,DENİZ PORTFÖY DEMİR SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"58,747728",9001782.00,3,"528834244,47"
DP8,DENİZ PORTFÖY KAR PAYI ÖDEYEN ALTINCI SERBEST (DÖVİZ) FON,17.06.2026,"46,517616",8263079.00,50,"384378735,08"
DP9,DENİZ PORTFÖY KAR PAYI ÖDEYEN YEDİNCİ SERBEST (DÖVİZ) FON,17.06.2026,"46,540974",126389046.00,155,"5882269326,40"
DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,17.06.2026,"23,219736",610991662.00,3559,"14187064864,27"
DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"95,228188",3405281.00,1,"324278738,63"
DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"21,789438",65456679.00,1,"1426264250,80"
DPG,DENİZ PORTFÖY REYHAN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"96,795839",5734193.00,2,"555046019,59"
DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"8,349642",43294130.00,119,"361490505,60"
DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,17.06.2026,"8,085797",111580442.00,1278,"902216781,60"
DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"98,473504",22490084.00,1,"2214677376,44"
DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"57,109354",39240.00,1,"2240971,07"
DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"165,178863",1349932.00,2,"222980232,27"
DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),17.06.2026,"17,356678",19021309.00,5320,"330146732,51"
DPZ,DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"79,124802",1481286.00,1,"117206461,13"
DRA,NEO PORTFÖY DORA SERBEST FON,17.06.2026,"1,293622",38253157.00,27,"49485132,72"
DRD,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONBİRİNCİ SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"53,883366",30998484.00,151,"1670302664,12"
DRH,PARDUS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,291645",244106368.00,71,"315298882,13"
DRT,DENİZ PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,17.06.2026,"1,214855",29113921.00,547,"35369182,93"
DSC,DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"64,156168",14860108.00,1,"953367587,91"
DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ_AVRO) FON,17.06.2026,"69,136571",88543922.00,1537,"6121623189,75"
DSH,AK PORTFÖY DÖRDÜNCÜ SERBEST FON,17.06.2026,"2,075771",110245950.00,57,"228845357,52"
DSP,DENİZ PORTFÖY DENGELİ FON SEPETİ FONU,17.06.2026,"14,109731",9720654.00,1080,"137155814,97"
DSV,DENİZ PORTFÖY 2028 SERBEST (DÖVİZ) FON,17.06.2026,"47,143373",65702076.00,44,"3097417488,16"
DTH,EMAA BLUE PORTFÖY DÖNÜŞÜM TEKNOLOJİLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,413707",175356653.00,339,"247902944,60"
DTL,DENİZ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"4,296256",40873264.00,3737,"175602005,91"
DTM,DENİZ PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER DEĞİŞKEN FON,17.06.2026,"1,407241",45598205.00,2844,"64167675,85"
DTO,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,17.06.2026,"46,166588",2487670.00,137,"114847234,75"
DTP,AZİMUT PORTFÖY ADATEPE SERBEST ÖZEL FON,17.06.2026,"1,822703",905970033.00,4,"1651313957,08"
DTV,DENİZ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"66,0537",60375603.00,4,"3988031997,10"
DTZ,AK PORTFÖY ROBOTİK TEKNOLOJİLER DEĞİŞKEN FON,17.06.2026,"5,152348",75997595.00,7786,"391566042,26"
